investor_name,portfolio_name,holding_id,isin,value_usd,company_name,asset_type,valid_input,direct_holding,security_mapped_sector,financial_sector,sectors_with_assets,has_ald_in_fin_sector,flag
Test,auto_eq_cb_full,BR263096,US70457LAB09,277680,Peabody Energy Corp,Bonds,TRUE,TRUE,Coal,Coal,Aviation + Coal,TRUE,Included in analysis
Test,auto_eq_cb_full,BR562054,US118230AR27,1037967,Buckeye Partners Lp,Bonds,TRUE,TRUE,Other,Other,NA,FALSE,Included in analysis
Test,auto_eq_cb_full,BR191806,US209111EQ25,6298000,Con Edison Co Of Ny Inc,Bonds,TRUE,TRUE,Power,Power,Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR458455,US95709TAK60,56772,Evergy Kansas Central Inc,Bonds,TRUE,TRUE,Power,Power,Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR194979,US341081FL67,29522448,Florida Power & Light Co,Bonds,TRUE,TRUE,Power,Power,Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR319792,US25746UAY55,5900580,Dominion Energy Inc,Bonds,TRUE,TRUE,Power,Power,Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR305931,US565849AB20,57829240,Marathon Oil Corp,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Aviation + Oil&Gas + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR361938,US783549AZ16,2387480,Ryder System Inc,Bonds,TRUE,TRUE,Other,Other,NA,FALSE,Included in analysis
Test,auto_eq_cb_full,BR673093,US880779AZ60,865380,Terex Corp,Bonds,TRUE,TRUE,Other,Other,NA,FALSE,Included in analysis
Test,auto_eq_cb_full,BR608798,US29278GAD07,2044622,NA,Bonds,TRUE,TRUE,Power,Power,Oil&Gas + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR221569,US049560AN51,2489775,Atmos Energy Corp,Bonds,TRUE,TRUE,Other,Other,NA,FALSE,Included in analysis
Test,auto_eq_cb_full,BR19434,US966387AH55,354056,Whiting Petroleum Corp,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas,TRUE,Included in analysis
Test,auto_eq_cb_full,BR166756,US881609BC45,6074200,Andeavor Llc,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,NA,FALSE,Included in analysis
Test,auto_eq_cb_full,BR174873,US118230AR27,990530,Buckeye Partners Lp,Bonds,TRUE,TRUE,Other,Other,NA,FALSE,Included in analysis
Test,auto_eq_cb_full,BR669364,XS1327914062,615480,Total Sa,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas + Power + Shipping,TRUE,Included in analysis
Test,auto_eq_cb_full,BR60882,US166764BL33,17486543,Chevron Corp,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Aviation + Oil&Gas + Power + Shipping,TRUE,Included in analysis
Test,auto_eq_cb_full,BR316589,US694308HM22,87982,Pacific Gas & Electric Co,Bonds,TRUE,TRUE,Power,Power,Aviation + Coal + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR598232,US718549AD00,1137396,Phillips 66 Partners Lp,Bonds,TRUE,TRUE,Other,Other,NA,FALSE,Included in analysis
Test,auto_eq_cb_full,BR322853,US767201AS58,1833346,Rio Tinto Finance Usa Ltd,Bonds,TRUE,TRUE,Steel,Steel,Power + Shipping + Steel,TRUE,Included in analysis
Test,auto_eq_cb_full,BR501245,US68268NAJ28,634414,Oneok Partners Lp,Bonds,TRUE,TRUE,Other,Other,Aviation,FALSE,Included in analysis
Test,auto_eq_cb_full,BR529737,US86614RAL15,377400,Summit Materials Llc/Fin,Bonds,TRUE,TRUE,Cement,Cement,NA,FALSE,Included in analysis
Test,auto_eq_cb_full,BR217771,US032511AN73,3702144,Anadarko Petroleum Corp,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Coal + Power,FALSE,Included in analysis
Test,auto_eq_cb_full,BR508645,US845467AH21,8865000,Southwestern Energy Co,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Aviation + Oil&Gas,TRUE,Included in analysis
Test,auto_eq_cb_full,BR644361,US26441CAX39,4157052,Duke Energy Corp,Bonds,TRUE,TRUE,Power,Power,Aviation + Oil&Gas + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR134626,US50188FAD78,417786,Lg&E & Ku Energy Llc,Bonds,TRUE,TRUE,Power,Power,Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR50806,US875127AZ51,18424600,Tampa Electric Co,Bonds,TRUE,TRUE,Power,Power,Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR582637,US30040WAC29,8022238,Eversource Energy,Bonds,TRUE,TRUE,Power,Power,Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR616563,US02665WBT71,679608,American Honda Finance Corp,Bonds,TRUE,TRUE,Automotive,Automotive,Automotive + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR50656,US345370CA64,6548900,NA,Bonds,TRUE,TRUE,Automotive,Automotive,Automotive + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR216920,US29364NAS71,9662920,Entergy Mississippi Llc,Bonds,TRUE,TRUE,Power,Power,Aviation + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR501204,US71656LBK61,425156,Petroleos Mexicanos,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR167114,US695114CD86,11595078,Pacificorp,Bonds,TRUE,TRUE,Power,Power,Aviation + Coal + Oil&Gas + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR481466,US210795QC77,129307,Contl Airlines 2012-2 B,Bonds,TRUE,TRUE,Aviation,Aviation,Aviation + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR305116,US048303CC31,24939624,Atlantic City Electric Co,Bonds,TRUE,TRUE,Power,Power,Aviation + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR91330,US05565QCJ58,1063518,Bp Capital Markets Plc,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas + Power + Shipping,TRUE,Included in analysis
Test,auto_eq_cb_full,BR67756,US822582BY77,9190080,Shell International Finance Bv,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas + Power + Shipping,TRUE,Included in analysis
Test,auto_eq_cb_full,BR57011,US842400FH15,1983930,Southern Cal Edison,Bonds,TRUE,TRUE,Power,Power,Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR44040,US651290AR99,793125,NA,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,NA,FALSE,Included in analysis
Test,auto_eq_cb_full,BR45911,US20826FAG19,618810,Conocophillips Co,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Aviation + Oil&Gas + Power + Shipping,TRUE,Included in analysis
Test,auto_eq_cb_full,BR38520,US345397WK59,8424000,Ford Motor Credit Co Llc,Bonds,TRUE,TRUE,Automotive,Automotive,Automotive + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR143633,US02666QJ797,28191402,American Honda Finance Corp,Bonds,TRUE,TRUE,Automotive,Automotive,Automotive + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR122602,US02361DAN03,7539553,Ameren Illinois Co,Bonds,TRUE,TRUE,Power,Power,Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR272099,US166764AB69,991930,Chevron Corp,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Aviation + Oil&Gas + Power + Shipping,TRUE,Included in analysis
Test,auto_eq_cb_full,BR123876,US20826FAG19,12306012,Conocophillips Co,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Aviation + Oil&Gas + Power + Shipping,TRUE,Included in analysis
Test,auto_eq_cb_full,BR667885,US034863AG56,471262,Anglo American Capital,Bonds,TRUE,TRUE,Other,Other,Coal + Power,FALSE,Included in analysis
Test,auto_eq_cb_full,BR557442,US55336VAE02,1267824,Mplx Lp,Bonds,TRUE,TRUE,Other,Other,NA,FALSE,Included in analysis
Test,auto_eq_cb_full,BR583307,US212015AQ46,384000,Continental Resources,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Aviation + Oil&Gas + Shipping,TRUE,Included in analysis
Test,auto_eq_cb_full,BR183062,US875127BA91,9129575,Tampa Electric Co,Bonds,TRUE,TRUE,Power,Power,Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR634260,US37045XBV73,1075753,General Motors Finl Co,Bonds,TRUE,TRUE,Automotive,Automotive,Automotive + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR196901,US055451AU28,16513855,Bhp Billiton Finance Usa Ltd,Bonds,TRUE,TRUE,Coal,Coal,Coal + Oil&Gas + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR395681,US05565QDH83,521515,Bp Capital Markets Plc,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas + Power + Shipping,TRUE,Included in analysis
Test,auto_eq_cb_full,BR344104,US98212BAG86,1248,Wpx Energy Inc,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Aviation + Oil&Gas,TRUE,Included in analysis
Test,auto_eq_cb_full,BR655730,US26442CAK09,470178,Duke Energy Carolinas Llc,Bonds,TRUE,TRUE,Power,Power,Aviation + Oil&Gas + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR152696,US023608AF92,1605280,Ameren Corp,Bonds,TRUE,TRUE,Power,Power,Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR377099,US034863AT77,1067497,Anglo American Capital,Bonds,TRUE,TRUE,Other,Other,Coal + Power,FALSE,Included in analysis
Test,auto_eq_cb_full,BR244872,US166764AB69,2480838,Chevron Corp,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Aviation + Oil&Gas + Power + Shipping,TRUE,Included in analysis
Test,auto_eq_cb_full,BR677505,US718549AF57,175392,Phillips 66 Partners Lp,Bonds,TRUE,TRUE,Other,Other,NA,FALSE,Included in analysis
Test,auto_eq_cb_full,BR298306,US05565QCB23,248710,Bp Capital Markets Plc,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas + Power + Shipping,TRUE,Included in analysis
Test,auto_eq_cb_full,BR379120,US202795HZ60,257048,Commonwealth Edison Co,Bonds,TRUE,TRUE,Power,Power,Aviation + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR212911,US55336VAG59,30068021,Mplx Lp,Bonds,TRUE,TRUE,Other,Other,NA,FALSE,Included in analysis
Test,auto_eq_cb_full,BR292389,US292505AD65,6181960,Encana Corp,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR175452,US345397XF55,498394,Ford Motor Credit Co Llc,Bonds,TRUE,TRUE,Automotive,Automotive,Automotive + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR255375,US797440BV50,526230,San Diego G & E,Bonds,TRUE,TRUE,Power,Power,Coal + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR339582,US816851BA63,5627341,Sempra Energy,Bonds,TRUE,TRUE,Power,Power,Coal + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR623001,US165167CV76,38405,Chesapeake Energy Corp,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas,TRUE,Included in analysis
Test,auto_eq_cb_full,BR364627,US166764AY62,4426596,Chevron Corp,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Aviation + Oil&Gas + Power + Shipping,TRUE,Included in analysis
Test,auto_eq_cb_full,BR112485,US29273RBB42,7244388,Energy Transfer Operatng,Bonds,TRUE,TRUE,Other,Other,Power,FALSE,Included in analysis
Test,auto_eq_cb_full,BR247396,US91913YAE05,1347600,Valero Energy Corp,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Power + Shipping,FALSE,Included in analysis
Test,auto_eq_cb_full,BR131677,US465685AD77,6448460,Itc Holdings Corp,Bonds,TRUE,TRUE,Other,Other,NA,FALSE,Included in analysis
Test,auto_eq_cb_full,BR151642,US208251AE82,1975125,Conocophillips Holding Co,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Aviation + Oil&Gas + Power + Shipping,TRUE,Included in analysis
Test,auto_eq_cb_full,BR532395,US05565QCP19,3153786,Bp Capital Markets Plc,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas + Power + Shipping,TRUE,Included in analysis
Test,auto_eq_cb_full,BR164639,US575634AS94,129750,Massachusetts Electric Co,Bonds,TRUE,TRUE,Power,Power,Aviation + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR579280,US402635AH93,799872,Gulfport Energy Corp,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas,TRUE,Included in analysis
Test,auto_eq_cb_full,BR61003,US341081EP80,11055825,Florida Power & Light Co,Bonds,TRUE,TRUE,Power,Power,Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR134370,US345397XU23,9394780,Ford Motor Credit Co Llc,Bonds,TRUE,TRUE,Automotive,Automotive,Automotive + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR506525,US90346WAB90,172651,Us Airways 2013-1b Ptt,Bonds,TRUE,TRUE,Aviation,Aviation,Aviation,TRUE,Included in analysis
Test,auto_eq_cb_full,BR309554,US125896BP44,7166390,Cms Energy Corp,Bonds,TRUE,TRUE,Power,Power,Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR133662,US59562VBD82,18233685,Berkshire Hathaway Energy Co,Bonds,TRUE,TRUE,Power,Power,Aviation + Coal + Oil&Gas + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR92255,US055451AQ16,1469775,Bhp Billiton Finance Usa Ltd,Bonds,TRUE,TRUE,Coal,Coal,Coal + Oil&Gas + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR83114,US65334HAJ14,4432008,NA,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas + Power + Shipping,TRUE,Included in analysis
Test,auto_eq_cb_full,BR230592,US71654QAX07,3978750,Petroleos Mexicanos,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR61701,US69327RAG65,212175,Pdc Energy Inc,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas,TRUE,Included in analysis
Test,auto_eq_cb_full,BR283598,US092113AH28,17344483,Black Hills Corp,Bonds,TRUE,TRUE,Power,Power,Coal + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR421888,US910047AG49,1005904,United Airlines Holdings,Bonds,TRUE,TRUE,Aviation,Aviation,Aviation + Power,TRUE,Included in analysis
